review_id,customer_id,submitted_date,flown_date,origin_location_id,destination_location_id,transit_location_id,aircraft_id,airline,verified,seat_type,type_of_traveller,seat_comfort,cabin_staff_service,food_and_beverages,inflight_entertainment,ground_service,wifi_and_connectivity,value_for_money,recommended,average_rating,rating_band,el_updated_at,t_updated_at
144812,69642,10/26/2023,10/1/2023,1092,1150,4884,19,American Airlines,TRUE,Premium Economy,Solo Leisure,4,4,4,5,4,5,4,TRUE,4.29,good,36:29.0,18:17.5
132711,69642,1/3/2023,12/1/2022,1092,567,4740,19,American Airlines,TRUE,Premium Economy,Couple Leisure,5,5,4,4,4,4,4,TRUE,4.29,good,36:29.0,18:17.5
132712,69642,1/3/2023,12/1/2022,1092,721,4740,32,American Airlines,TRUE,Premium Economy,Couple Leisure,5,4,4,5,4,Null,4,TRUE,4.33,good,36:29.0,18:17.5
150719,69642,7/16/2024,6/1/2024,4884,1092,4740,4,American Airlines,TRUE,Economy Class,Couple Leisure,5,4,4,2,4,2,4,TRUE,3.57,medium,36:29.0,18:17.5
153106,69642,11/2/2024,10/1/2024,1150,1164,834,2,American Airlines,TRUE,Economy Class,Couple Leisure,5,4,4,Null,4,5,4,TRUE,4.33,good,36:29.0,18:17.5
156008,69642,6/11/2025,6/1/2025,1126,1092,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,5,4,4,5,4,5,5,TRUE,4.57,good,36:29.0,18:17.5
156331,69642,7/3/2025,5/1/2025,1092,567,4740,4,American Airlines,TRUE,Premium Economy,Couple Leisure,4,4,4,5,4,5,4,TRUE,4.29,good,36:29.0,18:17.5
109718,69665,4/28/2020,4/1/2020,3294,4884,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,3,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
49409,69738,1/3/2016,1/1/2016,2617,4326,2857,42,American Airlines,FALSE,Economy Class,Couple Leisure,Null,Null,Null,Null,3,Null,3,FALSE,3,medium,36:29.0,18:17.5
49410,69738,1/3/2016,1/1/2016,2617,4326,2857,42,American Airlines,FALSE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
100584,69800,9/3/2019,8/1/2019,3116,3971,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,1,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
126157,69967,7/29/2022,7/1/2022,4277,2633,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,4,3,1,3,1,Null,1,FALSE,2.17,medium,36:29.0,18:17.5
85410,70005,9/21/2018,9/1/2018,3971,4312,1092,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
79954,70256,6/2/2018,5/1/2018,834,491,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
127137,70406,8/21/2022,8/1/2022,3064,2756,2857,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
110696,70591,8/18/2020,6/1/2020,1316,1155,1092,42,American Airlines,FALSE,Premium Economy,Business,2,1,Null,Null,2,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
61235,70861,12/6/2016,12/1/2016,2633,1704,2857,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
110627,70872,8/11/2020,8/1/2020,1439,3814,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
59872,71117,10/24/2016,10/1/2016,834,1150,3483,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
91401,71415,2/10/2019,2/1/2019,979,4884,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,3,2,1,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
139674,71590,6/27/2023,6/1/2023,834,635,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,5,5,Null,4,3,5,1,FALSE,3.83,medium,36:29.0,18:17.5
127628,71701,9/1/2022,8/1/2022,2281,1147,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
49094,71794,12/28/2015,1/1/2015,864,2874,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,2,2,1,Null,1,FALSE,1.33,bad,36:29.0,18:17.5
150332,25068,6/30/2024,6/1/2024,275,2633,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,2,1,1,2,1,FALSE,1.29,bad,36:29.0,18:17.5
92757,25079,3/16/2019,3/1/2019,105,3104,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
150752,25095,7/18/2024,7/1/2024,3104,3971,4740,42,American Airlines,TRUE,Economy Class,Business,3,4,3,4,1,2,1,FALSE,2.57,medium,36:29.0,18:17.5
77980,25101,4/15/2018,4/1/2018,2857,3855,864,26,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
119802,25415,2/17/2022,2/1/2022,1491,834,3855,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,5,5,Null,3,Null,2,FALSE,3.4,medium,36:29.0,18:17.5
116324,25512,9/2/2021,8/1/2021,2576,3450,864,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,2,3,1,4,2,4,TRUE,2.71,medium,36:29.0,18:17.5
98693,25689,7/25/2019,7/1/2019,2697,1092,834,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,3,4,1,1,2,3,FALSE,2.29,medium,36:29.0,18:17.5
137480,25749,5/10/2023,5/1/2023,1092,2633,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,2,1,2,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
149188,25913,5/15/2024,3/1/2024,2633,2617,4740,42,American Airlines,TRUE,Premium Economy,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
145038,26018,11/4/2023,11/1/2023,2633,864,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,2,Null,2,Null,4,TRUE,2.8,medium,36:29.0,18:17.5
44977,26124,9/25/2015,9/1/2015,2617,3104,4740,32,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,4,3,2,Null,3,TRUE,3,medium,36:29.0,18:17.5
113450,26283,5/11/2021,4/1/2021,1147,3294,4740,42,American Airlines,FALSE,Economy Class,Business,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
127221,26283,8/23/2022,8/1/2022,3294,1150,1092,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
92184,26283,3/1/2019,2/1/2019,1150,1150,1092,42,American Airlines,TRUE,Economy Class,Business,1,1,1,Null,1,1,1,FALSE,1,bad,36:29.0,18:17.5
84812,26673,9/8/2018,9/1/2018,4884,567,4740,42,American Airlines,TRUE,First Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
106152,26763,1/8/2020,1/1/2020,3957,1092,4740,42,American Airlines,TRUE,Business Class,Family Leisure,2,1,1,Null,4,Null,1,FALSE,1.8,bad,36:29.0,18:17.5
105207,26807,12/19/2019,11/1/2019,834,2501,4740,4,American Airlines,FALSE,Premium Economy,Business,1,2,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
122684,27112,5/6/2022,5/1/2022,3252,4884,345,42,American Airlines,FALSE,First Class,Couple Leisure,3,3,1,1,3,2,3,TRUE,2.29,medium,36:29.0,18:17.5
121594,27174,4/6/2022,3/1/2022,1150,2617,4740,42,American Airlines,TRUE,Premium Economy,Family Leisure,3,4,3,3,1,1,1,FALSE,2.29,medium,36:29.0,18:17.5
111314,27305,10/22/2020,10/1/2020,3814,864,1147,42,American Airlines,TRUE,Economy Class,Family Leisure,2,2,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
42211,27408,7/29/2015,7/1/2015,864,3103,4740,42,American Airlines,FALSE,Economy Class,Business,3,2,1,Null,1,1,1,FALSE,1.5,bad,36:29.0,18:17.5
136473,27506,4/16/2023,4/1/2023,3098,834,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
100071,27552,8/23/2019,8/1/2019,3408,2633,1092,34,American Airlines,TRUE,Economy Class,Solo Leisure,3,1,3,5,3,Null,2,FALSE,2.83,medium,36:29.0,18:17.5
110300,27552,7/6/2020,7/1/2020,115,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,1,1,4,Null,2,FALSE,2,medium,36:29.0,18:17.5
113739,27552,6/2/2021,5/1/2021,2633,2847,4740,42,American Airlines,TRUE,First Class,Solo Leisure,3,2,1,5,1,Null,1,FALSE,2.17,medium,36:29.0,18:17.5
117193,27552,10/16/2021,9/1/2021,525,1092,4740,32,American Airlines,TRUE,Premium Economy,Solo Leisure,2,1,1,1,4,Null,1,FALSE,1.67,bad,36:29.0,18:17.5
90039,27552,1/8/2019,1/1/2019,2633,2617,4740,32,American Airlines,TRUE,Economy Class,Solo Leisure,Null,Null,Null,Null,4,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
91229,27552,2/6/2019,2/1/2019,3104,567,4740,19,American Airlines,TRUE,Economy Class,Solo Leisure,4,4,Null,Null,2,Null,1,FALSE,2.75,medium,36:29.0,18:17.5
96144,27552,5/30/2019,5/1/2019,2617,2633,4740,32,American Airlines,TRUE,Economy Class,Solo Leisure,2,1,1,3,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
45752,27558,10/11/2015,10/1/2015,2756,3104,4740,28,American Airlines,FALSE,Economy Class,Solo Leisure,4,3,3,2,4,Null,4,TRUE,3.33,medium,36:29.0,18:17.5
59857,27640,10/24/2016,10/1/2016,4787,1036,3483,42,American Airlines,FALSE,Economy Class,Family Leisure,3,1,1,3,1,3,2,FALSE,2,medium,36:29.0,18:17.5
148117,28181,3/23/2024,3/1/2024,927,1630,4740,42,American Airlines,FALSE,Economy Class,Business,4,4,Null,4,5,Null,5,TRUE,4.4,good,36:29.0,18:17.5
63211,28254,2/4/2017,2/1/2017,3483,2567,4740,26,American Airlines,FALSE,Premium Economy,Couple Leisure,5,3,Null,Null,1,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
127447,28332,8/28/2022,8/1/2022,4049,275,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,2,1,1,2,1,1,FALSE,1.29,bad,36:29.0,18:17.5
111720,28435,12/6/2020,11/1/2020,3583,721,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,5,1,5,3,FALSE,2.67,medium,36:29.0,18:17.5
113029,28564,4/8/2021,4/1/2021,1150,2847,1092,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,3,FALSE,1.29,bad,36:29.0,18:17.5
133491,28573,1/25/2023,1/1/2023,1155,834,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,3,Null,Null,3,2,1,FALSE,2.2,medium,36:29.0,18:17.5
114329,28674,6/28/2021,6/1/2021,1630,3253,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
91349,28716,2/9/2019,2/1/2019,1092,3269,4740,42,American Airlines,TRUE,Economy Class,Business,5,5,Null,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
90217,81933,1/11/2019,1/1/2019,2857,361,4740,32,American Airlines,TRUE,Economy Class,Family Leisure,3,2,2,4,4,3,3,FALSE,3,medium,36:29.0,18:17.5
106496,82465,1/15/2020,1/1/2020,2617,3104,4740,32,American Airlines,TRUE,Economy Class,Solo Leisure,1,3,2,4,5,2,5,TRUE,3.14,medium,36:29.0,18:17.5
86884,82466,10/25/2018,10/1/2018,2052,567,834,19,American Airlines,TRUE,Economy Class,Solo Leisure,4,3,2,4,3,5,3,TRUE,3.43,medium,36:29.0,18:17.5
89533,82755,12/29/2018,12/1/2018,2617,2847,1092,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,5,4,4,1,1,2,FALSE,2.71,medium,36:29.0,18:17.5
149341,83112,5/21/2024,5/1/2024,4545,2929,2857,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,2,2,1,Null,1,FALSE,1.67,bad,36:29.0,18:17.5
122531,83354,5/1/2022,4/1/2022,275,864,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,4,3,Null,4,Null,1,FALSE,3,medium,36:29.0,18:17.5
115483,83517,8/2/2021,7/1/2021,3269,1632,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
118279,83560,12/12/2021,12/1/2021,567,1427,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
145100,83596,11/6/2023,10/1/2023,1092,3103,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
129642,83770,10/18/2022,10/1/2022,3104,1890,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
104381,83847,11/30/2019,11/1/2019,2617,864,4740,34,American Airlines,FALSE,Economy Class,Couple Leisure,2,1,3,4,3,3,2,FALSE,2.57,medium,36:29.0,18:17.5
101127,83980,9/16/2019,9/1/2019,3483,834,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,1,1,1,2,2,FALSE,2,medium,36:29.0,18:17.5
74320,84266,1/3/2018,1/1/2018,3104,1178,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,Null,Null,1,Null,3,TRUE,2.5,medium,36:29.0,18:17.5
97795,84390,7/6/2019,6/1/2019,3483,3971,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
58945,84637,9/26/2016,9/1/2016,2617,3886,834,4,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,3,3,3,4,4,TRUE,3.43,medium,36:29.0,18:17.5
49027,85352,12/26/2015,12/1/2015,2633,4385,4740,34,American Airlines,FALSE,Business Class,Business,2,2,2,2,3,Null,4,FALSE,2.5,medium,36:29.0,18:17.5
124209,85457,6/16/2022,6/1/2022,1890,849,2857,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,3,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
100537,85843,9/2/2019,8/1/2019,1147,2617,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,3,3,3,1,1,1,FALSE,2.14,medium,36:29.0,18:17.5
138184,86079,5/26/2023,5/1/2023,4884,3104,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,2,2,1,Null,2,Null,1,FALSE,1.6,bad,36:29.0,18:17.5
134669,86079,2/28/2023,2/1/2023,269,4049,834,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
116294,13970,9/1/2021,8/1/2021,4019,834,567,42,American Airlines,TRUE,Economy Class,Family Leisure,2,3,3,1,1,1,3,FALSE,2,medium,36:29.0,18:17.5
110632,14003,8/12/2020,8/1/2020,1178,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
122548,14038,5/2/2022,5/1/2022,3443,1763,2857,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
137252,14130,5/4/2023,5/1/2023,2857,1092,4740,42,American Airlines,TRUE,Premium Economy,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
78534,14148,5/1/2018,4/1/2018,115,1178,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
110524,14353,7/31/2020,7/1/2020,3103,2643,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,Null,Null,3,Null,2,FALSE,2.75,medium,36:29.0,18:17.5
64016,14561,3/1/2017,2/1/2017,864,721,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,3,1,Null,3,Null,2,TRUE,2.2,medium,36:29.0,18:17.5
64017,14561,3/1/2017,2/1/2017,721,1092,4740,19,American Airlines,FALSE,Economy Class,Family Leisure,2,3,1,Null,1,Null,2,FALSE,1.8,bad,36:29.0,18:17.5
64018,14561,3/1/2017,2/1/2017,4049,864,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,3,1,5,2,Null,2,TRUE,2.67,medium,36:29.0,18:17.5
64020,14561,3/1/2017,2/1/2017,1092,4049,4740,4,American Airlines,FALSE,Economy Class,Family Leisure,2,4,1,5,1,Null,2,TRUE,2.5,medium,36:29.0,18:17.5
80843,14619,6/21/2018,6/1/2018,3137,4049,834,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
93731,14684,4/9/2019,4/1/2019,3253,3483,1092,42,American Airlines,TRUE,Economy Class,Business,1,1,1,Null,1,1,1,FALSE,1,bad,36:29.0,18:17.5
97638,14684,7/3/2019,6/1/2019,635,4884,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,3,1,Null,1,Null,1,FALSE,1.8,bad,36:29.0,18:17.5
97987,57675,7/10/2019,7/1/2019,2633,1147,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,2,FALSE,1.25,bad,36:29.0,18:17.5
110313,58026,7/7/2020,7/1/2020,3105,4652,1092,42,American Airlines,TRUE,First Class,Business,2,1,Null,1,1,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
116894,58039,10/1/2021,9/1/2021,1150,1092,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,1,1,1,Null,1,TRUE,1.67,bad,36:29.0,18:17.5
82437,58189,7/20/2018,7/1/2018,567,1147,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,3,3,1,3,1,FALSE,2.43,medium,36:29.0,18:17.5
115228,58603,7/26/2021,7/1/2021,1092,258,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,3,1,1,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
77420,58636,3/30/2018,3/1/2018,2633,1147,4740,42,American Airlines,TRUE,First Class,Couple Leisure,1,1,3,3,3,1,1,FALSE,1.86,bad,36:29.0,18:17.5
98616,59516,7/23/2019,7/1/2019,4430,4370,1147,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
125480,59549,7/15/2022,7/1/2022,4019,3242,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,3,2,1,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
111614,59715,11/21/2020,11/1/2020,567,834,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
74721,59723,1/12/2018,1/1/2018,4049,567,1147,3,American Airlines,TRUE,Economy Class,Couple Leisure,2,3,3,1,3,1,3,TRUE,2.29,medium,36:29.0,18:17.5
124288,59867,6/18/2022,6/1/2022,1733,3104,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,3,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
50524,59923,1/22/2016,4/1/2015,1378,2800,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
57614,59944,8/15/2016,8/1/2016,3483,834,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,4,3,Null,1,Null,1,FALSE,2.2,medium,36:29.0,18:17.5
120719,60023,3/18/2022,3/1/2022,1890,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,2,2,2,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
55522,60107,6/17/2016,6/1/2016,1888,1072,1092,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,1,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
35468,60132,1/19/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,1,1,1,1,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
91566,60149,2/14/2019,2/1/2019,4277,567,834,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
54105,60357,4/28/2016,4/1/2016,2633,2617,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,3,1,2,1,Null,2,FALSE,1.83,bad,36:29.0,18:17.5
78230,60531,4/21/2018,4/1/2018,2857,3064,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,4,3,4,4,1,2,1,FALSE,2.71,medium,36:29.0,18:17.5
77202,60600,3/24/2018,9/1/2017,2711,3957,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,3,3,2,Null,3,Null,1,FALSE,2.4,medium,36:29.0,18:17.5
139143,60843,6/16/2023,6/1/2023,2049,3483,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,2,3,1,4,1,FALSE,2.14,medium,36:29.0,18:17.5
55206,60843,6/7/2016,6/1/2016,834,1178,4740,2,American Airlines,FALSE,Economy Class,Business,1,1,1,1,2,1,1,FALSE,1.14,bad,36:29.0,18:17.5
109032,61314,3/22/2020,3/1/2020,4884,2633,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,Null,Null,Null,Null,Null,Null,1,FALSE,1,bad,36:29.0,18:17.5
111178,61319,10/8/2020,10/1/2020,491,319,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
79903,61561,6/1/2018,5/1/2018,1150,864,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,3,4,3,1,1,Null,1,FALSE,2.17,medium,36:29.0,18:17.5
119928,61624,2/22/2022,2/1/2022,838,92,834,42,American Airlines,TRUE,Economy Class,Business,2,1,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
128507,61795,9/23/2022,8/1/2022,2633,3104,4740,42,American Airlines,TRUE,First Class,Family Leisure,5,4,3,4,5,Null,5,TRUE,4.33,good,36:29.0,18:17.5
87416,61795,11/7/2018,1/1/2018,3104,632,4740,32,American Airlines,TRUE,Business Class,Solo Leisure,5,4,1,Null,4,Null,4,TRUE,3.6,medium,36:29.0,18:17.5
44190,61949,9/8/2015,9/1/2015,1469,2857,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,4,3,1,1,Null,1,FALSE,1.83,bad,36:29.0,18:17.5
66040,62199,5/6/2017,4/1/2017,838,3294,834,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
137685,43264,5/15/2023,5/1/2023,2633,2501,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,1,Null,Null,1,Null,4,FALSE,2.25,medium,36:29.0,18:17.5
126235,43491,7/31/2022,7/1/2022,3866,3483,3104,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
154428,43823,1/29/2025,1/1/2025,2617,3104,4740,32,American Airlines,TRUE,Economy Class,Business,4,5,4,3,5,4,5,TRUE,4.29,good,36:29.0,18:17.5
136517,44206,4/17/2023,4/1/2023,4585,3104,4740,42,American Airlines,TRUE,Business Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
128041,44346,9/12/2022,9/1/2022,4939,2584,1092,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,3,1,3,1,1,1,FALSE,1.71,bad,36:29.0,18:17.5
133129,44467,1/14/2023,1/1/2023,3271,3483,4740,42,American Airlines,TRUE,Economy Class,Business,2,1,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
130989,44489,11/21/2022,11/1/2022,2711,2549,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,4,4,2,4,1,3,2,FALSE,2.86,medium,36:29.0,18:17.5
100822,44514,9/9/2019,9/1/2019,2857,1890,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,1,Null,1,1,3,1,FALSE,1.5,bad,36:29.0,18:17.5
44558,44789,9/16/2015,9/1/2015,2501,3814,1092,3,American Airlines,FALSE,Economy Class,Couple Leisure,2,3,3,1,1,2,1,FALSE,1.86,bad,36:29.0,18:17.5
149366,45326,5/22/2024,5/1/2024,3104,3408,4740,32,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,3,1,2,FALSE,1.43,bad,36:29.0,18:17.5
109677,45435,4/25/2020,4/1/2020,1316,1092,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
145144,45547,11/8/2023,11/1/2023,3269,3253,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
49342,45716,1/2/2016,1/1/2016,4585,4883,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
66131,45823,5/9/2017,3/1/2017,1874,3104,2633,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,2,Null,Null,1,Null,2,FALSE,1.75,bad,36:29.0,18:17.5
116300,46038,9/1/2021,8/1/2021,3971,1147,834,4,American Airlines,TRUE,Economy Class,Solo Leisure,3,3,3,3,1,Null,1,FALSE,2.33,medium,36:29.0,18:17.5
140246,46285,7/9/2023,7/1/2023,892,3583,1147,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,2,3,2,1,1,2,FALSE,1.86,bad,36:29.0,18:17.5
126658,46301,8/10/2022,8/1/2022,1733,1092,4740,19,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
114654,46315,7/7/2021,7/1/2021,275,2756,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
96098,46485,5/29/2019,5/1/2019,892,721,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
42175,46505,7/28/2015,7/1/2015,4313,1092,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,4,1,1,1,4,1,FALSE,1.86,bad,36:29.0,18:17.5
60619,46577,11/17/2016,11/1/2016,1135,1092,4740,4,American Airlines,FALSE,First Class,Couple Leisure,4,5,3,5,4,Null,4,TRUE,4.17,good,36:29.0,18:17.5
80251,46624,6/8/2018,6/1/2018,1147,4652,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
49480,46934,1/4/2016,1/1/2016,4429,3971,4740,42,American Airlines,FALSE,Economy Class,Business,4,5,Null,1,1,1,1,FALSE,2.17,medium,36:29.0,18:17.5
68699,47176,7/25/2017,7/1/2017,2847,4585,2857,42,American Airlines,FALSE,Business Class,Solo Leisure,2,2,1,1,2,1,2,FALSE,1.57,bad,36:29.0,18:17.5
